Date,Terminal,Product,TGP_Excluding_GST,GST,TGP_Including_GST
11/04/2026,Mackay,PREDIS,284.62,28.46,313.08
11/04/2026,Townsville,ULP,183.83,18.38,202.21
11/04/2026,Townsville,E10,184.83,18.48,203.31
11/04/2026,Townsville,P95,201.86,20.19,222.05
11/04/2026,Townsville,P98,219.18,21.92,241.10
11/04/2026,Townsville,DIS,291.89,29.19,321.08
11/04/2026,Townsville,PREDIS,293.71,29.37,323.08
11/04/2026,Cairns,ULP,182.55,18.26,200.81
11/04/2026,Cairns,E10,188.80,18.88,207.68
11/04/2026,Cairns,P95,197.64,19.76,217.40
11/04/2026,Cairns,P98,,,
11/04/2026,Cairns,DIS,289.89,28.99,318.88
11/04/2026,Cairns,PREDIS,291.71,29.17,320.88
11/04/2026,Port Alma,DIS,288.96,28.90,317.86
11/04/2026,Adelaide,ULP,174.51,17.45,191.96
11/04/2026,Adelaide,E10,172.96,17.30,190.25
11/04/2026,Adelaide,P95,189.58,18.96,208.54
11/04/2026,Adelaide,P98,203.99,20.40,224.38
11/04/2026,Adelaide,DIS,284.83,28.48,313.32
11/04/2026,Adelaide,PREDIS,286.65,28.67,315.32
11/04/2026,Perth,ULP,176.95,17.69,194.64
11/04/2026,Perth,E10,,,
11/04/2026,Perth,P95,193.63,19.36,212.99
11/04/2026,Perth,P98,208.42,20.84,229.27
11/04/2026,Perth,DIS,285.76,28.58,314.33
11/04/2026,Perth,PREDIS,287.57,28.76,316.33
11/04/2026,Darwin,ULP,181.30,18.13,199.43
11/04/2026,Darwin,E10,,,
11/04/2026,Darwin,P95,197.88,19.79,217.67
11/04/2026,Darwin,P98,,,
11/04/2026,Darwin,DIS,288.78,28.88,317.66
11/04/2026,Darwin,PREDIS,290.60,29.06,319.66
11/04/2026,Bell Bay,ULP,182.40,18.24,200.64
11/04/2026,Bell Bay,E10,182.62,18.26,200.89
11/04/2026,Bell Bay,P95,195.43,19.54,214.98
11/04/2026,Bell Bay,P98,199.77,19.98,219.75
11/04/2026,Bell Bay,DIS,293.01,29.30,322.31
11/04/2026,Bell Bay,PREDIS,294.83,29.48,324.31
11/04/2026,Broome,ULP,209.42,20.94,230.36
11/04/2026,Broome,E10,,,
11/04/2026,Broome,P95,225.22,22.52,247.74
11/04/2026,Broome,P98,,,
11/04/2026,Broome,DIS,296.46,29.65,326.11
14/04/2026,Hastings,ULP,175.74,17.57,193.32
14/04/2026,Hastings,E10,175.76,17.58,193.34
14/04/2026,Hastings,P95,193.29,19.33,212.62
14/04/2026,Hastings,P98,200.80,20.08,220.88
14/04/2026,Hastings,DIS,276.50,27.65,304.15
14/04/2026,Hastings,PREDIS,278.32,27.83,306.15
14/04/2026,Yarraville,ULP,180.36,18.04,198.39
14/04/2026,Yarraville,E10,176.57,17.66,194.22
14/04/2026,Yarraville,P95,194.42,19.44,213.86
14/04/2026,Yarraville,P98,201.17,20.12,221.29
14/04/2026,Yarraville,DIS,283.57,28.36,311.93
14/04/2026,Yarraville,PREDIS,285.39,28.54,313.93
14/04/2026,Sydney,ULP,175.02,17.50,192.52
14/04/2026,Sydney,E10,174.94,17.49,192.44
14/04/2026,Sydney,P95,193.90,19.39,213.29
14/04/2026,Sydney,P98,202.33,20.23,222.56
14/04/2026,Sydney,DIS,276.71,27.67,304.38
14/04/2026,Sydney,PREDIS,278.53,27.85,306.38
14/04/2026,Brisbane,ULP,178.41,17.84,196.25
14/04/2026,Brisbane,E10,178.43,17.84,196.27
14/04/2026,Brisbane,P95,192.42,19.24,211.66
14/04/2026,Brisbane,P98,206.26,20.63,226.88
14/04/2026,Brisbane,DIS,285.16,28.52,313.67
14/04/2026,Brisbane,PREDIS,286.97,28.70,315.67
14/04/2026,Brisbane,B5,288.81,28.88,317.69
14/04/2026,Gladstone,ULP,181.95,18.20,200.15
14/04/2026,Gladstone,E10,178.45,17.85,196.30
14/04/2026,Gladstone,P95,189.78,18.98,208.76
14/04/2026,Gladstone,P98,,,
14/04/2026,Gladstone,DIS,284.18,28.42,312.60
14/04/2026,Gladstone,PREDIS,286.00,28.60,314.60
14/04/2026,Mackay,ULP,181.98,18.20,200.18
14/04/2026,Mackay,E10,181.02,18.10,199.12
14/04/2026,Mackay,P95,191.31,19.13,210.45
14/04/2026,Mackay,P98,194.24,19.42,213.66
14/04/2026,Mackay,DIS,278.04,27.80,305.85
14/04/2026,Mackay,PREDIS,279.86,27.99,307.85
14/04/2026,Townsville,ULP,181.93,18.19,200.12
14/04/2026,Townsville,E10,182.93,18.29,201.22
14/04/2026,Townsville,P95,199.65,19.97,219.62
14/04/2026,Townsville,P98,216.96,21.70,238.65
14/04/2026,Townsville,DIS,287.11,28.71,315.82
14/04/2026,Townsville,PREDIS,288.93,28.89,317.82
14/04/2026,Cairns,ULP,180.65,18.06,198.71
14/04/2026,Cairns,E10,186.68,18.67,205.35
14/04/2026,Cairns,P95,195.47,19.55,215.01
14/04/2026,Cairns,P98,,,
14/04/2026,Cairns,DIS,285.11,28.51,313.62
14/04/2026,Cairns,PREDIS,286.93,28.69,315.62
14/04/2026,Port Alma,DIS,284.18,28.42,312.60
14/04/2026,Adelaide,ULP,172.59,17.26,189.85
14/04/2026,Adelaide,E10,171.06,17.11,188.17
14/04/2026,Adelaide,P95,187.40,18.74,206.14
14/04/2026,Adelaide,P98,201.74,20.17,221.92
14/04/2026,Adelaide,DIS,280.04,28.00,308.04
14/04/2026,Adelaide,PREDIS,281.86,28.19,310.04
14/04/2026,Perth,ULP,175.04,17.50,192.54
14/04/2026,Perth,E10,,,
14/04/2026,Perth,P95,191.45,19.15,210.60
14/04/2026,Perth,P98,206.18,20.62,226.79
14/04/2026,Perth,DIS,280.94,28.09,309.04
14/04/2026,Perth,PREDIS,282.76,28.28,311.04
14/04/2026,Darwin,ULP,179.37,17.94,197.30
14/04/2026,Darwin,E10,,,
14/04/2026,Darwin,P95,195.62,19.56,215.18
14/04/2026,Darwin,P98,,,
14/04/2026,Darwin,DIS,283.96,28.40,312.36
14/04/2026,Darwin,PREDIS,285.78,28.58,314.36
14/04/2026,Bell Bay,ULP,180.52,18.05,198.58
14/04/2026,Bell Bay,E10,180.77,18.08,198.85
14/04/2026,Bell Bay,P95,193.26,19.33,212.59
14/04/2026,Bell Bay,P98,197.56,19.76,217.32
14/04/2026,Bell Bay,DIS,288.26,28.83,317.09
14/04/2026,Bell Bay,PREDIS,290.08,29.01,319.09
14/04/2026,Broome,ULP,207.83,20.78,228.62
14/04/2026,Broome,E10,,,
14/04/2026,Broome,P95,223.36,22.34,245.70
14/04/2026,Broome,P98,,,
14/04/2026,Broome,DIS,291.73,29.17,320.90
15/04/2026,Hastings,ULP,174.36,17.44,191.80
15/04/2026,Hastings,E10,174.39,17.44,191.83
15/04/2026,Hastings,P95,191.90,19.19,211.09
15/04/2026,Hastings,P98,199.39,19.94,219.33
15/04/2026,Hastings,DIS,270.26,27.03,297.28
15/04/2026,Hastings,PREDIS,272.08,27.21,299.28
15/04/2026,Yarraville,ULP,178.98,17.90,196.87
15/04/2026,Yarraville,E10,175.31,17.53,192.85
15/04/2026,Yarraville,P95,193.01,19.30,212.31
15/04/2026,Yarraville,P98,199.75,19.97,219.72
15/04/2026,Yarraville,DIS,277.29,27.73,305.02
15/04/2026,Yarraville,PREDIS,279.11,27.91,307.02
15/04/2026,Sydney,ULP,173.63,17.36,191.00
15/04/2026,Sydney,E10,173.57,17.36,190.93
15/04/2026,Sydney,P95,192.51,19.25,211.76
15/04/2026,Sydney,P98,200.92,20.09,221.01
15/04/2026,Sydney,DIS,270.47,27.05,297.52
15/04/2026,Sydney,PREDIS,272.29,27.23,299.52
15/04/2026,Brisbane,ULP,177.10,17.71,194.82
15/04/2026,Brisbane,E10,177.12,17.71,194.84
15/04/2026,Brisbane,P95,191.10,19.11,210.21
15/04/2026,Brisbane,P98,204.92,20.49,225.42
15/04/2026,Brisbane,DIS,278.98,27.90,306.88
15/04/2026,Brisbane,PREDIS,280.80,28.08,308.88
15/04/2026,Brisbane,B5,282.63,28.26,310.89
15/04/2026,Gladstone,ULP,180.57,18.06,198.63
15/04/2026,Gladstone,E10,177.21,17.72,194.93
15/04/2026,Gladstone,P95,188.38,18.84,207.22
15/04/2026,Gladstone,P98,,,
15/04/2026,Gladstone,DIS,277.90,27.79,305.69
15/04/2026,Gladstone,PREDIS,279.72,27.97,307.69
15/04/2026,Mackay,ULP,180.60,18.06,198.66
15/04/2026,Mackay,E10,179.76,17.98,197.74
15/04/2026,Mackay,P95,189.92,18.99,208.91
15/04/2026,Mackay,P98,192.83,19.28,212.12
15/04/2026,Mackay,DIS,271.78,27.18,298.96
15/04/2026,Mackay,PREDIS,273.60,27.36,300.96
15/04/2026,Townsville,ULP,180.55,18.05,198.60
15/04/2026,Townsville,E10,181.55,18.15,199.70
15/04/2026,Townsville,P95,198.25,19.83,218.08
15/04/2026,Townsville,P98,215.55,21.56,237.11
15/04/2026,Townsville,DIS,267.32,26.73,294.05
15/04/2026,Townsville,PREDIS,269.14,26.91,296.05
15/04/2026,Cairns,ULP,179.26,17.93,197.18
15/04/2026,Cairns,E10,185.31,18.53,203.84
15/04/2026,Cairns,P95,194.06,19.41,213.47
15/04/2026,Cairns,P98,,,
15/04/2026,Cairns,DIS,265.32,26.53,291.85
15/04/2026,Cairns,PREDIS,267.13,26.71,293.85
15/04/2026,Port Alma,DIS,277.90,27.79,305.69
15/04/2026,Adelaide,ULP,171.20,17.12,188.32
15/04/2026,Adelaide,E10,169.68,16.97,186.65
15/04/2026,Adelaide,P95,186.00,18.60,204.60
15/04/2026,Adelaide,P98,200.32,20.03,220.35
15/04/2026,Adelaide,DIS,273.75,27.38,301.13
15/04/2026,Adelaide,PREDIS,275.57,27.56,303.13
15/04/2026,Perth,ULP,173.64,17.36,191.01
15/04/2026,Perth,E10,,,
15/04/2026,Perth,P95,190.04,19.00,209.05
15/04/2026,Perth,P98,204.75,20.48,225.23
15/04/2026,Perth,DIS,274.65,27.46,302.11
15/04/2026,Perth,PREDIS,276.47,27.65,304.11
15/04/2026,Darwin,ULP,177.95,17.80,195.75
15/04/2026,Darwin,E10,,,
15/04/2026,Darwin,P95,194.19,19.42,213.60
15/04/2026,Darwin,P98,,,
15/04/2026,Darwin,DIS,277.67,27.77,305.43
15/04/2026,Darwin,PREDIS,279.49,27.95,307.43
15/04/2026,Bell Bay,ULP,179.16,17.92,197.07
15/04/2026,Bell Bay,E10,179.42,17.94,197.36
15/04/2026,Bell Bay,P95,191.88,19.19,211.07
15/04/2026,Bell Bay,P98,196.16,19.62,215.78
15/04/2026,Bell Bay,DIS,282.00,28.20,310.20
15/04/2026,Bell Bay,PREDIS,283.82,28.38,312.20
15/04/2026,Broome,ULP,206.67,20.67,227.33
15/04/2026,Broome,E10,,,
15/04/2026,Broome,P95,222.17,22.22,244.39
15/04/2026,Broome,P98,,,
15/04/2026,Broome,DIS,285.49,28.55,314.04
16/04/2026,Hastings,ULP,171.21,17.12,188.34
16/04/2026,Hastings,E10,171.28,17.13,188.41
16/04/2026,Hastings,P95,188.40,18.84,207.24
16/04/2026,Hastings,P98,195.85,19.59,215.44
16/04/2026,Hastings,DIS,256.43,25.64,282.07
16/04/2026,Hastings,PREDIS,258.25,25.82,284.07
16/04/2026,Yarraville,ULP,175.53,17.55,193.09
16/04/2026,Yarraville,E10,172.20,17.22,189.42
16/04/2026,Yarraville,P95,189.47,18.95,208.42
16/04/2026,Yarraville,P98,196.19,19.62,215.81
16/04/2026,Yarraville,DIS,263.42,26.34,289.76
16/04/2026,Yarraville,PREDIS,265.24,26.52,291.76
16/04/2026,Sydney,ULP,170.49,17.05,187.54
16/04/2026,Sydney,E10,170.46,17.05,187.51
16/04/2026,Sydney,P95,189.01,18.90,207.91
16/04/2026,Sydney,P98,197.39,19.74,217.12
16/04/2026,Sydney,DIS,256.64,25.66,282.31
16/04/2026,Sydney,PREDIS,258.46,25.85,284.31
16/04/2026,Brisbane,ULP,173.94,17.39,191.33
16/04/2026,Brisbane,E10,173.96,17.40,191.35
16/04/2026,Brisbane,P95,187.61,18.76,206.37
16/04/2026,Brisbane,P98,201.36,20.14,221.49
16/04/2026,Brisbane,DIS,265.09,26.51,291.60
16/04/2026,Brisbane,PREDIS,266.91,26.69,293.60
16/04/2026,Brisbane,B5,268.74,26.87,295.62
16/04/2026,Gladstone,ULP,177.43,17.74,195.17
16/04/2026,Gladstone,E10,174.38,17.44,191.82
16/04/2026,Gladstone,P95,184.92,18.49,203.41
16/04/2026,Gladstone,P98,,,
16/04/2026,Gladstone,DIS,264.04,26.40,290.44
16/04/2026,Gladstone,PREDIS,265.86,26.59,292.44
16/04/2026,Mackay,ULP,177.45,17.75,195.20
16/04/2026,Mackay,E10,176.93,17.69,194.62
16/04/2026,Mackay,P95,186.39,18.64,205.03
16/04/2026,Mackay,P98,189.30,18.93,208.23
16/04/2026,Mackay,DIS,257.94,25.79,283.73
16/04/2026,Mackay,PREDIS,259.76,25.98,285.73
16/04/2026,Townsville,ULP,177.40,17.74,195.14
16/04/2026,Townsville,E10,178.40,17.84,196.24
16/04/2026,Townsville,P95,194.73,19.47,214.20
16/04/2026,Townsville,P98,212.02,21.20,233.22
16/04/2026,Townsville,DIS,253.51,25.35,278.86
16/04/2026,Townsville,PREDIS,255.33,25.53,280.86
16/04/2026,Cairns,ULP,176.10,17.61,193.72
16/04/2026,Cairns,E10,181.89,18.19,200.08
16/04/2026,Cairns,P95,190.59,19.06,209.65
16/04/2026,Cairns,P98,,,
16/04/2026,Cairns,DIS,251.51,25.15,276.66
16/04/2026,Cairns,PREDIS,253.32,25.33,278.66
16/04/2026,Port Alma,DIS,264.04,26.40,290.44
16/04/2026,Adelaide,ULP,168.04,16.80,184.85
16/04/2026,Adelaide,E10,166.56,16.66,183.21
16/04/2026,Adelaide,P95,182.52,18.25,200.77
16/04/2026,Adelaide,P98,196.77,19.68,216.45
16/04/2026,Adelaide,DIS,259.88,25.99,285.87
16/04/2026,Adelaide,PREDIS,261.70,26.17,287.87
16/04/2026,Perth,ULP,170.49,17.05,187.54
16/04/2026,Perth,E10,,,
16/04/2026,Perth,P95,186.57,18.66,205.22
16/04/2026,Perth,P98,201.20,20.12,221.32
16/04/2026,Perth,DIS,260.77,26.08,286.84
16/04/2026,Perth,PREDIS,262.58,26.26,288.84
16/04/2026,Darwin,ULP,174.78,17.48,192.26
16/04/2026,Darwin,E10,,,
16/04/2026,Darwin,P95,190.63,19.06,209.69
16/04/2026,Darwin,P98,,,
16/04/2026,Darwin,DIS,263.78,26.38,290.16
16/04/2026,Darwin,PREDIS,265.60,26.56,292.16
16/04/2026,Bell Bay,ULP,176.02,17.60,193.63
16/04/2026,Bell Bay,E10,176.31,17.63,193.95
16/04/2026,Bell Bay,P95,188.39,18.84,207.23
16/04/2026,Bell Bay,P98,192.64,19.26,211.90
16/04/2026,Bell Bay,DIS,268.16,26.82,294.97
16/04/2026,Bell Bay,PREDIS,269.98,27.00,296.97
16/04/2026,Broome,ULP,203.71,20.37,224.08
16/04/2026,Broome,E10,,,
16/04/2026,Broome,P95,218.90,21.89,240.79
16/04/2026,Broome,P98,,,
16/04/2026,Broome,DIS,271.66,27.17,298.82
17/04/2026,Hastings,ULP,167.82,16.78,184.60
17/04/2026,Hastings,E10,167.92,16.79,184.71
17/04/2026,Hastings,P95,184.56,18.46,203.01
17/04/2026,Hastings,P98,191.97,19.20,211.16
17/04/2026,Hastings,DIS,242.94,24.29,267.23
17/04/2026,Hastings,PREDIS,244.76,24.48,269.23
17/04/2026,Yarraville,ULP,171.75,17.17,188.92
17/04/2026,Yarraville,E10,168.77,16.88,185.65
17/04/2026,Yarraville,P95,185.58,18.56,204.14
17/04/2026,Yarraville,P98,192.28,19.23,211.51
17/04/2026,Yarraville,DIS,249.88,24.99,274.86
17/04/2026,Yarraville,PREDIS,251.69,25.17,276.86
17/04/2026,Sydney,ULP,167.10,16.71,183.81
17/04/2026,Sydney,E10,167.10,16.71,183.81
17/04/2026,Sydney,P95,185.16,18.52,203.68
17/04/2026,Sydney,P98,193.50,19.35,212.85
17/04/2026,Sydney,DIS,243.15,24.32,267.47
17/04/2026,Sydney,PREDIS,244.97,24.50,269.47
17/04/2026,Brisbane,ULP,170.46,17.05,187.51
17/04/2026,Brisbane,E10,170.48,17.05,187.53
17/04/2026,Brisbane,P95,183.73,18.37,202.10
17/04/2026,Brisbane,P98,197.39,19.74,217.12
17/04/2026,Brisbane,DIS,251.48,25.15,276.63
17/04/2026,Brisbane,PREDIS,253.30,25.33,278.63
17/04/2026,Brisbane,B5,255.13,25.51,280.65
17/04/2026,Gladstone,ULP,174.03,17.40,191.44
17/04/2026,Gladstone,E10,171.33,17.13,188.46
17/04/2026,Gladstone,P95,181.12,18.11,199.23
17/04/2026,Gladstone,P98,,,
17/04/2026,Gladstone,DIS,250.50,25.05,275.55
17/04/2026,Gladstone,PREDIS,252.32,25.23,277.55
17/04/2026,Mackay,ULP,174.06,17.41,191.47
17/04/2026,Mackay,E10,173.86,17.39,191.25
17/04/2026,Mackay,P95,182.51,18.25,200.77
17/04/2026,Mackay,P98,185.41,18.54,203.95
17/04/2026,Mackay,DIS,244.43,24.44,268.87
17/04/2026,Mackay,PREDIS,246.24,24.62,270.87
17/04/2026,Townsville,ULP,174.01,17.40,191.41
17/04/2026,Townsville,E10,175.01,17.50,192.51
17/04/2026,Townsville,P95,190.85,19.09,209.94
17/04/2026,Townsville,P98,208.13,20.81,228.94
17/04/2026,Townsville,DIS,238.24,23.82,262.07
17/04/2026,Townsville,PREDIS,240.06,24.01,264.07
17/04/2026,Cairns,ULP,172.70,17.27,189.97
17/04/2026,Cairns,E10,178.14,17.81,195.96
17/04/2026,Cairns,P95,186.77,18.68,205.45
17/04/2026,Cairns,P98,,,
17/04/2026,Cairns,DIS,236.24,23.62,259.86
17/04/2026,Cairns,PREDIS,238.06,23.81,261.86
17/04/2026,Port Alma,DIS,250.50,25.05,275.55
17/04/2026,Adelaide,ULP,164.63,16.46,181.09
17/04/2026,Adelaide,E10,163.18,16.32,179.50
17/04/2026,Adelaide,P95,178.70,17.87,196.58
17/04/2026,Adelaide,P98,192.86,19.29,212.15
17/04/2026,Adelaide,DIS,246.34,24.63,270.97
17/04/2026,Adelaide,PREDIS,248.15,24.82,272.97
17/04/2026,Perth,ULP,167.08,16.71,183.79
17/04/2026,Perth,E10,,,
17/04/2026,Perth,P95,182.75,18.27,201.02
17/04/2026,Perth,P98,197.29,19.73,217.02
17/04/2026,Perth,DIS,247.20,24.72,271.92
17/04/2026,Perth,PREDIS,249.02,24.90,273.92
17/04/2026,Darwin,ULP,171.35,17.13,188.48
17/04/2026,Darwin,E10,,,
17/04/2026,Darwin,P95,186.70,18.67,205.37
17/04/2026,Darwin,P98,,,
17/04/2026,Darwin,DIS,250.21,25.02,275.24
17/04/2026,Darwin,PREDIS,252.03,25.20,277.24
17/04/2026,Bell Bay,ULP,172.65,17.27,189.92
17/04/2026,Bell Bay,E10,172.98,17.30,190.27
17/04/2026,Bell Bay,P95,184.57,18.46,203.02
17/04/2026,Bell Bay,P98,188.76,18.88,207.64
17/04/2026,Bell Bay,DIS,254.65,25.47,280.12
17/04/2026,Bell Bay,PREDIS,256.47,25.65,282.12
17/04/2026,Broome,ULP,200.64,20.06,220.70
17/04/2026,Broome,E10,,,
17/04/2026,Broome,P95,215.42,21.54,236.96
17/04/2026,Broome,P98,,,
17/04/2026,Broome,DIS,258.18,25.82,284.00
18/04/2026,Hastings,ULP,165.05,16.51,181.56
18/04/2026,Hastings,E10,165.18,16.52,181.70
18/04/2026,Hastings,P95,180.64,18.06,198.71
18/04/2026,Hastings,P98,187.96,18.80,206.75
18/04/2026,Hastings,DIS,231.43,23.14,254.58
18/04/2026,Hastings,PREDIS,233.25,23.33,256.58
18/04/2026,Yarraville,ULP,167.97,16.80,184.77
18/04/2026,Yarraville,E10,165.35,16.54,181.89
18/04/2026,Yarraville,P95,181.56,18.16,199.71
18/04/2026,Yarraville,P98,188.23,18.82,207.05
18/04/2026,Yarraville,DIS,238.30,23.83,262.13
18/04/2026,Yarraville,PREDIS,240.12,24.01,264.13
18/04/2026,Sydney,ULP,164.33,16.43,180.76
18/04/2026,Sydney,E10,164.36,16.44,180.80
18/04/2026,Sydney,P95,181.25,18.13,199.38
18/04/2026,Sydney,P98,189.49,18.95,208.44
18/04/2026,Sydney,DIS,231.65,23.16,254.81
18/04/2026,Sydney,PREDIS,233.46,23.35,256.81
18/04/2026,Brisbane,ULP,167.53,16.75,184.29
18/04/2026,Brisbane,E10,167.55,16.76,184.31
18/04/2026,Brisbane,P95,179.77,17.98,197.75
18/04/2026,Brisbane,P98,193.21,19.32,212.53
18/04/2026,Brisbane,DIS,239.76,23.98,263.74
18/04/2026,Brisbane,PREDIS,241.58,24.16,265.74
18/04/2026,Brisbane,B5,243.41,24.34,267.75
18/04/2026,Gladstone,ULP,171.26,17.13,188.39
18/04/2026,Gladstone,E10,168.83,16.88,185.72
18/04/2026,Gladstone,P95,177.32,17.73,195.05
18/04/2026,Gladstone,P98,,,
18/04/2026,Gladstone,DIS,238.94,23.89,262.83
18/04/2026,Gladstone,PREDIS,240.76,24.08,264.83
18/04/2026,Mackay,ULP,171.29,17.13,188.41
18/04/2026,Mackay,E10,171.36,17.14,188.49
18/04/2026,Mackay,P95,178.52,17.85,196.37
18/04/2026,Mackay,P98,181.40,18.14,199.54
18/04/2026,Mackay,DIS,232.89,23.29,256.18
18/04/2026,Mackay,PREDIS,234.71,23.47,258.18
18/04/2026,Townsville,ULP,171.23,17.12,188.36
18/04/2026,Townsville,E10,172.23,17.22,189.46
18/04/2026,Townsville,P95,186.85,18.69,205.54
18/04/2026,Townsville,P98,204.12,20.41,224.53
18/04/2026,Townsville,DIS,226.76,22.68,249.44
18/04/2026,Townsville,PREDIS,228.58,22.86,251.44
18/04/2026,Cairns,ULP,169.91,16.99,186.90
18/04/2026,Cairns,E10,174.40,17.44,191.84
18/04/2026,Cairns,P95,182.96,18.30,201.26
18/04/2026,Cairns,P98,,,
18/04/2026,Cairns,DIS,224.76,22.48,247.23
18/04/2026,Cairns,PREDIS,226.57,22.66,249.23
18/04/2026,Port Alma,DIS,238.94,23.89,262.83
18/04/2026,Adelaide,ULP,161.83,16.18,178.01
18/04/2026,Adelaide,E10,160.41,16.04,176.45
18/04/2026,Adelaide,P95,174.89,17.49,192.37
18/04/2026,Adelaide,P98,188.82,18.88,207.71
18/04/2026,Adelaide,DIS,234.75,23.48,258.23
18/04/2026,Adelaide,PREDIS,236.57,23.66,260.23
18/04/2026,Perth,ULP,164.28,16.43,180.71
18/04/2026,Perth,E10,,,
18/04/2026,Perth,P95,178.93,17.89,196.82
18/04/2026,Perth,P98,193.25,19.32,212.57
18/04/2026,Perth,DIS,235.59,23.56,259.15
18/04/2026,Perth,PREDIS,237.41,23.74,261.15
18/04/2026,Darwin,ULP,168.52,16.85,185.37
18/04/2026,Darwin,E10,,,
18/04/2026,Darwin,P95,182.64,18.26,200.90
18/04/2026,Darwin,P98,,,
18/04/2026,Darwin,DIS,238.61,23.86,262.47
18/04/2026,Darwin,PREDIS,240.42,24.04,264.47
18/04/2026,Bell Bay,ULP,169.91,16.99,186.90
18/04/2026,Bell Bay,E10,170.26,17.03,187.29
18/04/2026,Bell Bay,P95,180.68,18.07,198.75
18/04/2026,Bell Bay,P98,184.78,18.48,203.25
18/04/2026,Bell Bay,DIS,243.14,24.31,267.45
18/04/2026,Bell Bay,PREDIS,244.95,24.50,269.45
18/04/2026,Broome,ULP,198.33,19.83,218.16
18/04/2026,Broome,E10,,,
18/04/2026,Broome,P95,212.07,21.21,233.28
18/04/2026,Broome,P98,,,
18/04/2026,Broome,DIS,246.69,24.67,271.36
21/04/2026,Hastings,ULP,165.39,16.54,181.93
21/04/2026,Hastings,E10,165.47,16.55,182.02
21/04/2026,Hastings,P95,180.91,18.09,199.00
21/04/2026,Hastings,P98,188.21,18.82,207.04
21/04/2026,Hastings,DIS,227.78,22.78,250.56
21/04/2026,Hastings,PREDIS,229.60,22.96,252.56
21/04/2026,Yarraville,ULP,168.20,16.82,185.02
21/04/2026,Yarraville,E10,165.56,16.56,182.12
21/04/2026,Yarraville,P95,181.77,18.18,199.94
21/04/2026,Yarraville,P98,188.43,18.84,207.28
21/04/2026,Yarraville,DIS,234.57,23.46,258.03
21/04/2026,Yarraville,PREDIS,236.39,23.64,260.03
21/04/2026,Sydney,ULP,164.66,16.47,181.13
21/04/2026,Sydney,E10,164.66,16.47,181.12
21/04/2026,Sydney,P95,181.52,18.15,199.67
21/04/2026,Sydney,P98,189.75,18.97,208.72
21/04/2026,Sydney,DIS,227.99,22.80,250.79
21/04/2026,Sydney,PREDIS,229.81,22.98,252.79
21/04/2026,Brisbane,ULP,167.63,16.76,184.39
21/04/2026,Brisbane,E10,167.65,16.76,184.41
21/04/2026,Brisbane,P95,179.80,17.98,197.78
21/04/2026,Brisbane,P98,193.22,19.32,212.55
21/04/2026,Brisbane,DIS,235.82,23.58,259.41
21/04/2026,Brisbane,PREDIS,237.64,23.76,261.41
21/04/2026,Brisbane,B5,239.47,23.95,263.42
21/04/2026,Gladstone,ULP,171.60,17.16,188.76
21/04/2026,Gladstone,E10,169.13,16.91,186.05
21/04/2026,Gladstone,P95,177.59,17.76,195.35
21/04/2026,Gladstone,P98,,,
21/04/2026,Gladstone,DIS,235.23,23.52,258.75
21/04/2026,Gladstone,PREDIS,237.05,23.70,260.75
21/04/2026,Mackay,ULP,171.61,17.16,188.77
21/04/2026,Mackay,E10,171.64,17.16,188.81
21/04/2026,Mackay,P95,178.77,17.88,196.64
21/04/2026,Mackay,P98,181.64,18.16,199.81
21/04/2026,Mackay,DIS,229.18,22.92,252.10
21/04/2026,Mackay,PREDIS,231.00,23.10,254.10
21/04/2026,Townsville,ULP,171.55,17.16,188.71
21/04/2026,Townsville,E10,172.55,17.26,189.81
21/04/2026,Townsville,P95,187.10,18.71,205.81
21/04/2026,Townsville,P98,204.36,20.44,224.80
21/04/2026,Townsville,DIS,223.09,22.31,245.40
21/04/2026,Townsville,PREDIS,224.91,22.49,247.40
21/04/2026,Cairns,ULP,170.22,17.02,187.24
21/04/2026,Cairns,E10,174.64,17.46,192.11
21/04/2026,Cairns,P95,183.20,18.32,201.52
21/04/2026,Cairns,P98,,,
21/04/2026,Cairns,DIS,221.08,22.11,243.18
21/04/2026,Cairns,PREDIS,222.89,22.29,245.18
21/04/2026,Port Alma,DIS,235.23,23.52,258.75
21/04/2026,Adelaide,ULP,162.11,16.21,178.32
21/04/2026,Adelaide,E10,160.65,16.07,176.72
21/04/2026,Adelaide,P95,175.12,17.51,192.63
21/04/2026,Adelaide,P98,189.04,18.90,207.94
21/04/2026,Adelaide,DIS,231.02,23.10,254.12
21/04/2026,Adelaide,PREDIS,232.83,23.28,256.12
21/04/2026,Perth,ULP,164.58,16.46,181.03
21/04/2026,Perth,E10,,,
21/04/2026,Perth,P95,179.15,17.92,197.07
21/04/2026,Perth,P98,193.46,19.35,212.81
21/04/2026,Perth,DIS,231.81,23.18,254.99
21/04/2026,Perth,PREDIS,233.62,23.36,256.99
21/04/2026,Darwin,ULP,168.75,16.88,185.63
21/04/2026,Darwin,E10,,,
21/04/2026,Darwin,P95,182.80,18.28,201.08
21/04/2026,Darwin,P98,,,
21/04/2026,Darwin,DIS,234.83,23.48,258.31
21/04/2026,Darwin,PREDIS,236.65,23.66,260.31
21/04/2026,Bell Bay,ULP,170.29,17.03,187.31
21/04/2026,Bell Bay,E10,170.60,17.06,187.66
21/04/2026,Bell Bay,P95,180.98,18.10,199.08
21/04/2026,Bell Bay,P98,185.07,18.51,203.58
